time,objectname,distance,decimation_ratio,quality,reward_bt,best_bt,bt_error,hbo_running
2024-05-31 05:29:13,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.78,0.0,Infinity,1,0
2024-05-31 05:29:13,splane_n3_d2.16,0.01675413483863546,0.3,0.941,-0.78,0.0,Infinity,1,0
2024-05-31 05:29:13,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-0.78,0.0,Infinity,1,0
2024-05-31 05:29:13,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.78,0.0,Infinity,1,0
2024-05-31 05:29:13,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.78,0.0,Infinity,1,0
2024-05-31 05:29:13,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.78,0.0,Infinity,1,0
2024-05-31 05:29:13,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-0.78,0.0,Infinity,1,0
2024-05-31 05:29:15,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.78,0.0,Infinity,1,0
2024-05-31 05:29:15,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.78,0.0,Infinity,1,0
2024-05-31 05:29:15,splane_n3_d2.16,0.01675413483863546,0.3,0.941,-0.78,0.0,Infinity,1,0
2024-05-31 05:29:15,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-0.78,0.0,Infinity,1,0
2024-05-31 05:29:15,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.78,0.0,Infinity,1,0
2024-05-31 05:29:15,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.78,0.0,Infinity,1,0
2024-05-31 05:29:15,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.78,0.0,Infinity,1,0
2024-05-31 05:29:15,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-0.78,0.0,Infinity,1,0
2024-05-31 05:29:17,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.74,0.0,Infinity,1,0
2024-05-31 05:29:17,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.74,0.0,Infinity,1,0
2024-05-31 05:29:17,splane_n3_d2.16,0.01675413483863546,0.3,0.941,-0.74,0.0,Infinity,1,0
2024-05-31 05:29:17,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-0.74,0.0,Infinity,1,0
2024-05-31 05:29:17,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.74,0.0,Infinity,1,0
2024-05-31 05:29:17,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.74,0.0,Infinity,1,0
2024-05-31 05:29:17,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.74,0.0,Infinity,1,0
2024-05-31 05:29:17,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-0.74,0.0,Infinity,1,0
2024-05-31 05:29:19,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.84,0.0,Infinity,1,0
2024-05-31 05:29:19,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.84,0.0,Infinity,1,0
2024-05-31 05:29:19,splane_n3_d2.16,0.00397518974402501,1.0,1.0,-0.84,0.0,Infinity,1,0
2024-05-31 05:29:19,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-0.84,0.0,Infinity,1,0
2024-05-31 05:29:19,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.84,0.0,Infinity,1,0
2024-05-31 05:29:19,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.84,0.0,Infinity,1,0
2024-05-31 05:29:19,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.84,0.0,Infinity,1,0
2024-05-31 05:29:19,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-0.84,0.0,Infinity,1,0
2024-05-31 05:29:21,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.84,0.0,Infinity,1,0
2024-05-31 05:29:21,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.84,0.0,Infinity,1,0
2024-05-31 05:29:21,splane_n3_d2.16,0.00397518974402501,1.0,1.0,-0.84,0.0,Infinity,1,0
2024-05-31 05:29:21,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-0.84,0.0,Infinity,1,0
2024-05-31 05:29:21,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.84,0.0,Infinity,1,0
2024-05-31 05:29:21,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.84,0.0,Infinity,1,0
2024-05-31 05:29:21,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.84,0.0,Infinity,1,0
2024-05-31 05:29:21,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-0.84,0.0,Infinity,1,0
2024-05-31 05:29:23,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.77,0.0,Infinity,1,0
2024-05-31 05:29:23,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.77,0.0,Infinity,1,0
2024-05-31 05:29:23,splane_n3_d2.16,0.00397518974402501,1.0,1.0,-0.77,0.0,Infinity,1,0
2024-05-31 05:29:23,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-0.77,0.0,Infinity,1,0
2024-05-31 05:29:23,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.77,0.0,Infinity,1,0
2024-05-31 05:29:23,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.77,0.0,Infinity,1,0
2024-05-31 05:29:23,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.77,0.0,Infinity,1,0
2024-05-31 05:29:23,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-0.77,0.0,Infinity,1,0
2024-05-31 05:29:25,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.79,0.0,Infinity,1,0
2024-05-31 05:29:25,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.79,0.0,Infinity,1,0
2024-05-31 05:29:25,splane_n3_d2.16,0.00397518974402501,1.0,1.0,-0.79,0.0,Infinity,1,0
2024-05-31 05:29:25,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-0.79,0.0,Infinity,1,0
2024-05-31 05:29:25,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.79,0.0,Infinity,1,0
2024-05-31 05:29:25,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.79,0.0,Infinity,1,0
2024-05-31 05:29:25,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.79,0.0,Infinity,1,0
2024-05-31 05:29:25,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-0.79,0.0,Infinity,1,0
2024-05-31 05:29:27,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.76,0.0,Infinity,1,0
2024-05-31 05:29:27,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.76,0.0,Infinity,1,0
2024-05-31 05:29:27,splane_n3_d2.16,0.00397518974402501,1.0,1.0,-0.76,0.0,Infinity,1,0
2024-05-31 05:29:27,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-0.76,0.0,Infinity,1,0
2024-05-31 05:29:27,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.76,0.0,Infinity,1,0
2024-05-31 05:29:27,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.76,0.0,Infinity,1,0
2024-05-31 05:29:27,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.76,0.0,Infinity,1,0
2024-05-31 05:29:27,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-0.76,0.0,Infinity,1,0
2024-05-31 05:29:29,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.64,0.0,Infinity,1,0
2024-05-31 05:29:29,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.64,0.0,Infinity,1,0
2024-05-31 05:29:29,splane_n3_d2.16,0.00397518974402501,1.0,1.0,-0.64,0.0,Infinity,1,0
2024-05-31 05:29:29,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-0.64,0.0,Infinity,1,0
2024-05-31 05:29:29,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.64,0.0,Infinity,1,0
2024-05-31 05:29:29,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.64,0.0,Infinity,1,0
2024-05-31 05:29:29,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.64,0.0,Infinity,1,0
2024-05-31 05:29:29,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-0.64,0.0,Infinity,1,0
2024-05-31 05:29:31,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.75,0.0,Infinity,1,0
2024-05-31 05:29:31,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.75,0.0,Infinity,1,0
2024-05-31 05:29:31,splane_n3_d2.16,0.00397518974402501,1.0,1.0,-0.75,0.0,Infinity,1,0
2024-05-31 05:29:31,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-0.75,0.0,Infinity,1,0
2024-05-31 05:29:31,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.75,0.0,Infinity,1,0
2024-05-31 05:29:31,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.75,0.0,Infinity,1,0
2024-05-31 05:29:31,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.75,0.0,Infinity,1,0
2024-05-31 05:29:31,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-0.75,0.0,Infinity,1,0
2024-05-31 05:29:33,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.74,0.0,Infinity,1,0
2024-05-31 05:29:33,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.74,0.0,Infinity,1,0
2024-05-31 05:29:33,splane_n3_d2.16,0.00397518974402501,1.0,1.0,-0.74,0.0,Infinity,1,0
2024-05-31 05:29:33,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-0.74,0.0,Infinity,1,0
2024-05-31 05:29:33,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.74,0.0,Infinity,1,0
2024-05-31 05:29:33,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.74,0.0,Infinity,1,0
2024-05-31 05:29:33,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.74,0.0,Infinity,1,0
2024-05-31 05:29:33,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-0.74,0.0,Infinity,1,0
2024-05-31 05:29:35,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.79,0.0,Infinity,1,0
2024-05-31 05:29:35,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.79,0.0,Infinity,1,0
2024-05-31 05:29:35,splane_n3_d2.16,0.00397518974402501,1.0,1.0,-0.79,0.0,Infinity,1,0
2024-05-31 05:29:35,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-0.79,0.0,Infinity,1,0
2024-05-31 05:29:35,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.79,0.0,Infinity,1,0
2024-05-31 05:29:35,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.79,0.0,Infinity,1,0
2024-05-31 05:29:35,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.79,0.0,Infinity,1,0
2024-05-31 05:29:35,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-0.79,0.0,Infinity,1,0
2024-05-31 05:29:37,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.81,0.0,Infinity,1,0
2024-05-31 05:29:37,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.81,0.0,Infinity,1,0
2024-05-31 05:29:37,splane_n3_d2.16,0.00397518974402501,1.0,1.0,-0.81,0.0,Infinity,1,0
2024-05-31 05:29:37,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-0.81,0.0,Infinity,1,0
2024-05-31 05:29:37,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.81,0.0,Infinity,1,0
2024-05-31 05:29:37,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.81,0.0,Infinity,1,0
2024-05-31 05:29:37,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.81,0.0,Infinity,1,0
2024-05-31 05:29:37,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-0.81,0.0,Infinity,1,0
2024-05-31 05:29:39,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.77,0.0,Infinity,1,0
2024-05-31 05:29:39,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.77,0.0,Infinity,1,0
2024-05-31 05:29:39,splane_n3_d2.16,0.00397518974402501,1.0,1.0,-0.77,0.0,Infinity,1,0
2024-05-31 05:29:39,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-0.77,0.0,Infinity,1,0
2024-05-31 05:29:39,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.77,0.0,Infinity,1,0
2024-05-31 05:29:39,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.77,0.0,Infinity,1,0
2024-05-31 05:29:39,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.77,0.0,Infinity,1,0
2024-05-31 05:29:39,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-0.77,0.0,Infinity,1,0
2024-05-31 05:29:41,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.69,0.0,Infinity,1,0
2024-05-31 05:29:41,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.69,0.0,Infinity,1,0
2024-05-31 05:29:41,splane_n3_d2.16,0.00397518974402501,1.0,1.0,-0.69,0.0,Infinity,1,0
2024-05-31 05:29:41,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-0.69,0.0,Infinity,1,0
2024-05-31 05:29:41,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.69,0.0,Infinity,1,0
2024-05-31 05:29:41,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.69,0.0,Infinity,1,0
2024-05-31 05:29:41,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.69,0.0,Infinity,1,0
2024-05-31 05:29:41,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-0.69,0.0,Infinity,1,0
2024-05-31 05:29:43,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.8,0.0,Infinity,1,0
2024-05-31 05:29:43,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.8,0.0,Infinity,1,0
2024-05-31 05:29:43,splane_n3_d2.16,0.00397518974402501,1.0,1.0,-0.8,0.0,Infinity,1,0
2024-05-31 05:29:43,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-0.8,0.0,Infinity,1,0
2024-05-31 05:29:43,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.8,0.0,Infinity,1,0
2024-05-31 05:29:43,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.8,0.0,Infinity,1,0
2024-05-31 05:29:43,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.8,0.0,Infinity,1,0
2024-05-31 05:29:43,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-0.8,0.0,Infinity,1,0
2024-05-31 05:29:45,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.7,0.0,Infinity,1,0
2024-05-31 05:29:45,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.7,0.0,Infinity,1,0
2024-05-31 05:29:45,splane_n3_d2.16,0.00397518974402501,1.0,1.0,-0.7,0.0,Infinity,1,0
2024-05-31 05:29:45,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-0.7,0.0,Infinity,1,0
2024-05-31 05:29:45,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.7,0.0,Infinity,1,0
2024-05-31 05:29:45,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.7,0.0,Infinity,1,0
2024-05-31 05:29:45,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.7,0.0,Infinity,1,0
2024-05-31 05:29:45,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-0.7,0.0,Infinity,1,0
2024-05-31 05:29:47,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.8,0.0,Infinity,1,0
2024-05-31 05:29:47,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.8,0.0,Infinity,1,0
2024-05-31 05:29:47,splane_n3_d2.16,0.00397518974402501,1.0,1.0,-0.8,0.0,Infinity,1,0
2024-05-31 05:29:47,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-0.8,0.0,Infinity,1,0
2024-05-31 05:29:47,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.8,0.0,Infinity,1,0
2024-05-31 05:29:47,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.8,0.0,Infinity,1,0
2024-05-31 05:29:47,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.8,0.0,Infinity,1,0
2024-05-31 05:29:47,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-0.8,0.0,Infinity,1,0
2024-05-31 05:29:49,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.68,0.0,Infinity,1,0
2024-05-31 05:29:49,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.68,0.0,Infinity,1,0
2024-05-31 05:29:49,splane_n3_d2.16,0.00397518974402501,1.0,1.0,-0.68,0.0,Infinity,1,0
2024-05-31 05:29:49,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-0.68,0.0,Infinity,1,0
2024-05-31 05:29:49,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.68,0.0,Infinity,1,0
2024-05-31 05:29:49,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.68,0.0,Infinity,1,0
2024-05-31 05:29:49,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.68,0.0,Infinity,1,0
2024-05-31 05:29:49,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-0.68,0.0,Infinity,1,0
2024-05-31 05:29:51,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.73,0.0,Infinity,1,0
2024-05-31 05:29:51,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.73,0.0,Infinity,1,0
2024-05-31 05:29:51,splane_n3_d2.16,0.00397518974402501,1.0,1.0,-0.73,0.0,Infinity,1,0
2024-05-31 05:29:51,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-0.73,0.0,Infinity,1,0
2024-05-31 05:29:51,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.73,0.0,Infinity,1,0
2024-05-31 05:29:51,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.73,0.0,Infinity,1,0
2024-05-31 05:29:51,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.73,0.0,Infinity,1,0
2024-05-31 05:29:51,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-0.73,0.0,Infinity,1,0
2024-05-31 05:29:53,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.66,0.0,Infinity,1,0
2024-05-31 05:29:53,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.66,0.0,Infinity,1,0
2024-05-31 05:29:53,splane_n3_d2.16,0.00397518974402501,1.0,1.0,-0.66,0.0,Infinity,1,0
2024-05-31 05:29:53,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-0.66,0.0,Infinity,1,0
2024-05-31 05:29:53,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.66,0.0,Infinity,1,0
2024-05-31 05:29:53,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.66,0.0,Infinity,1,0
2024-05-31 05:29:53,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.66,0.0,Infinity,1,0
2024-05-31 05:29:53,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-0.66,0.0,Infinity,1,0
2024-05-31 05:29:55,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.75,0.0,Infinity,1,0
2024-05-31 05:29:55,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.75,0.0,Infinity,1,0
2024-05-31 05:29:55,splane_n3_d2.16,0.00397518974402501,1.0,1.0,-0.75,0.0,Infinity,1,0
2024-05-31 05:29:55,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-0.75,0.0,Infinity,1,0
2024-05-31 05:29:55,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.75,0.0,Infinity,1,0
2024-05-31 05:29:55,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.75,0.0,Infinity,1,0
2024-05-31 05:29:55,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.75,0.0,Infinity,1,0
2024-05-31 05:29:55,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-0.75,0.0,Infinity,1,0
2024-05-31 05:29:57,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.74,0.0,Infinity,1,0
2024-05-31 05:29:57,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.74,0.0,Infinity,1,0
2024-05-31 05:29:57,splane_n3_d2.16,0.00397518974402501,1.0,1.0,-0.74,0.0,Infinity,1,0
2024-05-31 05:29:57,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-0.74,0.0,Infinity,1,0
2024-05-31 05:29:57,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.74,0.0,Infinity,1,0
2024-05-31 05:29:57,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.74,0.0,Infinity,1,0
2024-05-31 05:29:57,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.74,0.0,Infinity,1,0
2024-05-31 05:29:57,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-0.74,0.0,Infinity,1,0
2024-05-31 05:29:59,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.72,0.0,Infinity,1,0
2024-05-31 05:29:59,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.72,0.0,Infinity,1,0
2024-05-31 05:29:59,splane_n3_d2.16,0.00397518974402501,1.0,1.0,-0.72,0.0,Infinity,1,0
2024-05-31 05:29:59,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-0.72,0.0,Infinity,1,0
2024-05-31 05:29:59,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.72,0.0,Infinity,1,0
2024-05-31 05:29:59,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.72,0.0,Infinity,1,0
2024-05-31 05:29:59,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.72,0.0,Infinity,1,0
2024-05-31 05:29:59,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-0.72,0.0,Infinity,1,0
2024-05-31 05:30:01,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.68,0.0,Infinity,1,0
2024-05-31 05:30:01,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.68,0.0,Infinity,1,0
2024-05-31 05:30:01,splane_n3_d2.16,0.00397518974402501,1.0,1.0,-0.68,0.0,Infinity,1,0
2024-05-31 05:30:01,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-0.68,0.0,Infinity,1,0
2024-05-31 05:30:01,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.68,0.0,Infinity,1,0
2024-05-31 05:30:01,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.68,0.0,Infinity,1,0
2024-05-31 05:30:01,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.68,0.0,Infinity,1,0
2024-05-31 05:30:01,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-0.68,0.0,Infinity,1,0
2024-05-31 05:30:03,CocacolaFinal_n1_d2.32,0.01456582113291517,0.3,0.713,-1.1,0.0,Infinity,1,0
2024-05-31 05:30:03,CocacolaFinal_n2_d2.29,0.014669026875348061,0.3,0.71099997,-1.1,0.0,Infinity,1,0
2024-05-31 05:30:03,splane_n3_d2.16,0.019517772131966,0.2,0.917,-1.1,0.0,Infinity,1,0
2024-05-31 05:30:03,plane_n4_d2.01,0.09502154358147687,0.2,0.524,-1.1,0.0,Infinity,1,0
2024-05-31 05:30:03,plane_n5_d1.92,0.1009668229012187,0.2,0.49400002,-1.1,0.0,Infinity,1,0
2024-05-31 05:30:03,plane_n6_d1.96,0.0982460970394297,0.2,0.50699997,-1.1,0.0,Infinity,1,0
2024-05-31 05:30:03,plane_n7_d1.73,0.11591311276117842,0.2,0.41900003,-1.1,0.0,Infinity,1,0
2024-05-31 05:30:03,bike_n8_d1.79,0.3189968088046041,0.2,-0.14600003,-1.1,0.0,Infinity,1,0
2024-05-31 05:30:05,CocacolaFinal_n1_d2.32,0.01456582113291517,0.3,0.713,-1.23,0.0,Infinity,1,0
2024-05-31 05:30:05,CocacolaFinal_n2_d2.29,0.014669026875348061,0.3,0.71099997,-1.23,0.0,Infinity,1,0
2024-05-31 05:30:05,splane_n3_d2.16,0.019517772131966,0.2,0.917,-1.23,0.0,Infinity,1,0
2024-05-31 05:30:05,plane_n4_d2.01,0.09502154358147687,0.2,0.524,-1.23,0.0,Infinity,1,0
2024-05-31 05:30:05,plane_n5_d1.92,0.1009668229012187,0.2,0.49400002,-1.23,0.0,Infinity,1,0
2024-05-31 05:30:05,plane_n6_d1.96,0.0982460970394297,0.2,0.50699997,-1.23,0.0,Infinity,1,0
2024-05-31 05:30:05,plane_n7_d1.73,0.11591311276117842,0.2,0.41900003,-1.23,0.0,Infinity,1,0
2024-05-31 05:30:05,bike_n8_d1.79,0.3189968088046041,0.2,-0.14600003,-1.23,0.0,Infinity,1,0
2024-05-31 05:30:07,CocacolaFinal_n1_d2.32,0.01456582113291517,0.3,0.713,-1.16,0.0,Infinity,1,0
2024-05-31 05:30:07,CocacolaFinal_n2_d2.29,0.014669026875348061,0.3,0.71099997,-1.16,0.0,Infinity,1,0
2024-05-31 05:30:07,splane_n3_d2.16,0.019517772131966,0.2,0.917,-1.16,0.0,Infinity,1,0
2024-05-31 05:30:07,plane_n4_d2.01,0.09502154358147687,0.2,0.524,-1.16,0.0,Infinity,1,0
2024-05-31 05:30:07,plane_n5_d1.92,0.1009668229012187,0.2,0.49400002,-1.16,0.0,Infinity,1,0
2024-05-31 05:30:07,plane_n6_d1.96,0.0982460970394297,0.2,0.50699997,-1.16,0.0,Infinity,1,0
2024-05-31 05:30:07,plane_n7_d1.73,0.11591311276117842,0.2,0.41900003,-1.16,0.0,Infinity,1,0
2024-05-31 05:30:07,bike_n8_d1.79,0.3189968088046041,0.2,-0.14600003,-1.16,0.0,Infinity,1,0
2024-05-31 05:30:09,CocacolaFinal_n1_d2.32,0.01456582113291517,0.3,0.713,-1.21,0.0,Infinity,1,0
2024-05-31 05:30:09,CocacolaFinal_n2_d2.29,0.014669026875348061,0.3,0.71099997,-1.21,0.0,Infinity,1,0
2024-05-31 05:30:09,splane_n3_d2.16,0.019517772131966,0.2,0.917,-1.21,0.0,Infinity,1,0
2024-05-31 05:30:09,plane_n4_d2.01,0.09502154358147687,0.2,0.524,-1.21,0.0,Infinity,1,0
2024-05-31 05:30:09,plane_n5_d1.92,0.1009668229012187,0.2,0.49400002,-1.21,0.0,Infinity,1,0
2024-05-31 05:30:09,plane_n6_d1.96,0.0982460970394297,0.2,0.50699997,-1.21,0.0,Infinity,1,0
2024-05-31 05:30:09,plane_n7_d1.73,0.11591311276117842,0.2,0.41900003,-1.21,0.0,Infinity,1,0
